symbol,display_symbol,provider_symbol,name,exchange,is_etf,is_test_issue,raw_type,source,active
SKYH.W,SKYH.W,SKYH-W,"Sky Harbour Group Corporation Warrants, each whole warrant exercisable for one share of Class A common stock at an exercise price of $11.50 per share",NYSE,False,False,stock,nasdaqtrader:otherlisted,True
SKYQ,SKYQ,SKYQ,Sky Quarry Inc. - Common Stock,NASDAQ,False,False,stock,nasdaqtrader:nasdaqlisted,True
SKYT,SKYT,SKYT,"SkyWater Technology, Inc. - Common Stock",NASDAQ,False,False,stock,nasdaqtrader:nasdaqlisted,True
SKYU,SKYU,SKYU,ProShares Ultra Cloud Computing,NASDAQ,True,False,ETF,nasdaqtrader:nasdaqlisted,True
SKYW,SKYW,SKYW,"SkyWest, Inc. - Common Stock",NASDAQ,False,False,stock,nasdaqtrader:nasdaqlisted,True
SKYX,SKYX,SKYX,SKYX Platforms Corp. - Common Stock,NASDAQ,False,False,stock,nasdaqtrader:nasdaqlisted,True
SKYY,SKYY,SKYY,First Trust Cloud Computing ETF,NASDAQ,True,False,ETF,nasdaqtrader:nasdaqlisted,True
SLAB,SLAB,SLAB,"Silicon Laboratories, Inc. - Common Stock",NASDAQ,False,False,stock,nasdaqtrader:nasdaqlisted,True
SLAI,SLAI,SLAI,SOLAI Limited American Depositary Shares (each representing one hundred (100) Class A Ordinary Shares),NYSE,False,False,stock,nasdaqtrader:otherlisted,True
SLB,SLB,SLB,SLB Limited Common Shares,NYSE,False,False,stock,nasdaqtrader:otherlisted,True
SLDB,SLDB,SLDB,Solid Biosciences Inc. - Common Stock,NASDAQ,False,False,stock,nasdaqtrader:nasdaqlisted,True
SLDE,SLDE,SLDE,"Slide Insurance Holdings, Inc. - Common Stock",NASDAQ,False,False,stock,nasdaqtrader:nasdaqlisted,True
SLDP,SLDP,SLDP,"Solid Power, Inc. - Class A Common Stock",NASDAQ,False,False,stock,nasdaqtrader:nasdaqlisted,True
SLDPW,SLDPW,SLDPW,"Solid Power, Inc. - Warrant",NASDAQ,False,False,stock,nasdaqtrader:nasdaqlisted,True
SLDR,SLDR,SLDR,Global X Short-Term Treasury Ladder ETF,NYSE Arca,True,False,ETF,nasdaqtrader:otherlisted,True
SLE,SLE,SLE,"Super League Enterprise, Inc. - Common Stock",NASDAQ,False,False,stock,nasdaqtrader:nasdaqlisted,True
SLF,SLF,SLF,Sun Life Financial Inc. Common Stock,NYSE,False,False,stock,nasdaqtrader:otherlisted,True
SLG,SLG,SLG,SL Green Realty Corp Common Stock,NYSE,False,False,stock,nasdaqtrader:otherlisted,True
SLG$I,SLG$I,SLG$I,SL Green Realty Corporation Preferred Series I,NYSE,False,False,stock,nasdaqtrader:otherlisted,True
SLGB,SLGB,SLGB,Smart Logistics Global Limited - Ordinary Shares,NASDAQ,False,False,stock,nasdaqtrader:nasdaqlisted,True
SLGL,SLGL,SLGL,Sol-Gel Technologies Ltd. - Ordinary Shares,NASDAQ,False,False,stock,nasdaqtrader:nasdaqlisted,True
SLGN,SLGN,SLGN,Silgan Holdings Inc. Common Stock,NYSE,False,False,stock,nasdaqtrader:otherlisted,True
SLI,SLI,SLI,Standard Lithium Ltd. Common Shares,NYSE American,False,False,stock,nasdaqtrader:otherlisted,True
SLJY,SLJY,SLJY,Amplify SILJ Junior Silver Miners Covered Call ETF,NYSE Arca,True,False,ETF,nasdaqtrader:otherlisted,True
SLM,SLM,SLM,SLM Corporation - Common Stock,NASDAQ,False,False,stock,nasdaqtrader:nasdaqlisted,True
SLMBP,SLMBP,SLMBP,"SLM Corporation - Floating Rate Non-Cumulative Preferred Stock, Series B",NASDAQ,False,False,stock,nasdaqtrader:nasdaqlisted,True
SLMT,SLMT,SLMT,Brera Holdings PLC - Class B Ordinary Shares,NASDAQ,False,False,stock,nasdaqtrader:nasdaqlisted,True
SLN,SLN,SLN,Silence Therapeutics Plc - American Depository Share,NASDAQ,False,False,stock,nasdaqtrader:nasdaqlisted,True
SLND,SLND,SLND,"Southland Holdings, Inc. Common Stock",NYSE American,False,False,stock,nasdaqtrader:otherlisted,True
SLND.W,SLND.W,SLND-W,"Southland Holdings, Inc. Warrants",NYSE American,False,False,stock,nasdaqtrader:otherlisted,True
SLNG,SLNG,SLNG,"Stabilis Solutions, Inc. - Common Stock",NASDAQ,False,False,stock,nasdaqtrader:nasdaqlisted,True
SLNH,SLNH,SLNH,"Soluna Holdings, Inc. - Common Stock",NASDAQ,False,False,stock,nasdaqtrader:nasdaqlisted,True
SLNHP,SLNHP,SLNHP,"Soluna Holdings, Inc. - 9.0% Series A Cumulative Perpetual Preferred Stock",NASDAQ,False,False,stock,nasdaqtrader:nasdaqlisted,True
SLNO,SLNO,SLNO,"Soleno Therapeutics, Inc. - Common Stock",NASDAQ,False,False,stock,nasdaqtrader:nasdaqlisted,True
SLNZ,SLNZ,SLNZ,TCW Senior Loan ETF,NYSE,True,False,ETF,nasdaqtrader:otherlisted,True
SLON,SLON,SLON,ProShares Ultra Solana ETF,NYSE Arca,True,False,ETF,nasdaqtrader:otherlisted,True
SLP,SLP,SLP,"Simulations Plus, Inc. - Common Stock",NASDAQ,False,False,stock,nasdaqtrader:nasdaqlisted,True
SLQD,SLQD,SLQD,iShares 0-5 Year Investment Grade Corporate Bond ETF,NASDAQ,True,False,ETF,nasdaqtrader:nasdaqlisted,True
SLQT,SLQT,SLQT,"SelectQuote, Inc. Common Stock",NYSE,False,False,stock,nasdaqtrader:otherlisted,True
SLRC,SLRC,SLRC,SLR Investment Corp. - Closed End Fund,NASDAQ,False,False,stock,nasdaqtrader:nasdaqlisted,True
SLS,SLS,SLS,"SELLAS Life Sciences Group, Inc.  - Common Stock",NASDAQ,False,False,stock,nasdaqtrader:nasdaqlisted,True
SLSN,SLSN,SLSN,"Solesence, Inc. - Common stock",NASDAQ,False,False,stock,nasdaqtrader:nasdaqlisted,True
SLSR,SLSR,SLSR,Solaris Resources Inc. Common Shares,NYSE American,False,False,stock,nasdaqtrader:otherlisted,True
SLTY,SLTY,SLTY,YieldMax Ultra Short Option Income Strategy ETF,NYSE Arca,True,False,ETF,nasdaqtrader:otherlisted,True
SLV,SLV,SLV,iShares Silver Trust,NYSE Arca,True,False,ETF,nasdaqtrader:otherlisted,True
SLVM,SLVM,SLVM,Sylvamo Corporation Common Stock,NYSE,False,False,stock,nasdaqtrader:otherlisted,True
SLVO,SLVO,SLVO,"ETRACS Silver Shares Covered Call ETNs due April 21, 2033",NASDAQ,True,False,ETF,nasdaqtrader:nasdaqlisted,True
SLVP,SLVP,SLVP,iShares MSCI Global Silver and Metals Miners ETF,Cboe,True,False,ETF,nasdaqtrader:otherlisted,True
SLVR,SLVR,SLVR,Sprott Silver Miners & Physical Silver ETF,NASDAQ,True,False,ETF,nasdaqtrader:nasdaqlisted,True
SLVX,SLVX,SLVX,Nicholas Silver Income ETF,NYSE Arca,True,False,ETF,nasdaqtrader:otherlisted,True
SLX,SLX,SLX,VanEck Steel ETF,NYSE Arca,True,False,ETF,nasdaqtrader:otherlisted,True
SLXN,SLXN,SLXN,Silexion Therapeutics Corp - Ordinary Shares,NASDAQ,False,False,stock,nasdaqtrader:nasdaqlisted,True
SLXNW,SLXNW,SLXNW,Silexion Therapeutics Corp - Warrant,NASDAQ,False,False,stock,nasdaqtrader:nasdaqlisted,True
SLYG,SLYG,SLYG,State Street SPDR S&P 600 Small Cap Growth ETF,NYSE Arca,True,False,ETF,nasdaqtrader:otherlisted,True
SLYV,SLYV,SLYV,State Street SPDR S&P 600 Small Cap Value ETF,NYSE Arca,True,False,ETF,nasdaqtrader:otherlisted,True
SM,SM,SM,SM Energy Company Common Stock,NYSE,False,False,stock,nasdaqtrader:otherlisted,True
SMA,SMA,SMA,"SmartStop Self Storage REIT, Inc. Common Stock",NYSE,False,False,stock,nasdaqtrader:otherlisted,True
SMAP,SMAP,SMAP,Amplify Small-Mid Cap Equity ETF,NYSE Arca,True,False,ETF,nasdaqtrader:otherlisted,True
SMAX,SMAX,SMAX,iShares Large Cap Max Buffer Sep ETF,Cboe,True,False,ETF,nasdaqtrader:otherlisted,True
SMAY,SMAY,SMAY,FT Vest U.S. Small Cap Moderate Buffer ETF - May,Cboe,True,False,ETF,nasdaqtrader:otherlisted,True
SMB,SMB,SMB,VanEck Short Muni ETF,Cboe,True,False,ETF,nasdaqtrader:otherlisted,True
SMBC,SMBC,SMBC,"Southern Missouri Bancorp, Inc. - Common Stock",NASDAQ,False,False,stock,nasdaqtrader:nasdaqlisted,True
SMBK,SMBK,SMBK,"SmartFinancial, Inc. Common Stock",NYSE,False,False,stock,nasdaqtrader:otherlisted,True
SMBS,SMBS,SMBS,Schwab Mortgage-Backed Securities ETF,NYSE Arca,True,False,ETF,nasdaqtrader:otherlisted,True
SMC,SMC,SMC,Summit Midstream Corporation Common Stock,NYSE,False,False,stock,nasdaqtrader:otherlisted,True
SMCF,SMCF,SMCF,Themes US Small Cap Cash Flow Champions ETF,NASDAQ,True,False,ETF,nasdaqtrader:nasdaqlisted,True
SMCI,SMCI,SMCI,"Super Micro Computer, Inc. - Common Stock",NASDAQ,False,False,stock,nasdaqtrader:nasdaqlisted,True
SMCL,SMCL,SMCL,GraniteShares 2x Long SMCI Daily ETF,NASDAQ,True,False,ETF,nasdaqtrader:nasdaqlisted,True
SMCO,SMCO,SMCO,Hilton Small-MidCap Opportunity ETF,NASDAQ,True,False,ETF,nasdaqtrader:nasdaqlisted,True
SMCX,SMCX,SMCX,Defiance Daily Target 2X Long SMCI ETF,NASDAQ,True,False,ETF,nasdaqtrader:nasdaqlisted,True
SMCY,SMCY,SMCY,YieldMax SMCI Option Income Strategy ETF,NYSE Arca,True,False,ETF,nasdaqtrader:otherlisted,True
SMCZ,SMCZ,SMCZ,Defiance Daily Target 2X Short SMCI ETF,NASDAQ,True,False,ETF,nasdaqtrader:nasdaqlisted,True
SMDD,SMDD,SMDD,UltraPro Short MidCap400,NYSE Arca,True,False,ETF,nasdaqtrader:otherlisted,True
SMDV,SMDV,SMDV,ProShares Russell 2000 Dividend Growers ETF,Cboe,True,False,ETF,nasdaqtrader:otherlisted,True
SMDX,SMDX,SMDX,Intech S&P Small-Mid Cap Diversified Alpha ETF,NYSE Arca,True,False,ETF,nasdaqtrader:otherlisted,True
SMFG,SMFG,SMFG,Sumitomo Mitsui Financial Group Inc Unsponsored American Depositary Shares (Japan),NYSE,False,False,stock,nasdaqtrader:otherlisted,True
SMG,SMG,SMG,Scotts Miracle-Gro Company (The) Common Stock,NYSE,False,False,stock,nasdaqtrader:otherlisted,True
SMH,SMH,SMH,VanEck Semiconductor ETF,NASDAQ,True,False,ETF,nasdaqtrader:nasdaqlisted,True
SMHB,SMHB,SMHB,ETRACS Monthly Pay 2x Leveraged Small Cap High Dividend ETN Series B,NYSE Arca,False,False,stock,nasdaqtrader:otherlisted,True
SMHI,SMHI,SMHI,SEACOR Marine Holdings Inc. Common Stock,NYSE,False,False,stock,nasdaqtrader:otherlisted,True
SMHX,SMHX,SMHX,VanEck Fabless Semiconductor ETF,NASDAQ,True,False,ETF,nasdaqtrader:nasdaqlisted,True
SMID,SMID,SMID,Smith-Midland Corporation - Common Stock,NASDAQ,False,False,stock,nasdaqtrader:nasdaqlisted,True
SMIG,SMIG,SMIG,Bahl & Gaynor Small/Mid Cap Income Growth ETF,NYSE Arca,True,False,ETF,nasdaqtrader:otherlisted,True
SMIN,SMIN,SMIN,Ishares MSCI India Small Cap ETF,Cboe,True,False,ETF,nasdaqtrader:otherlisted,True
SMIZ,SMIZ,SMIZ,Zacks Small/Mid Cap ETF,NYSE Arca,True,False,ETF,nasdaqtrader:otherlisted,True
SMJF,SMJF,SMJF,SMJ International Holdings Inc. Class A Ordinary Shares,NYSE American,False,False,stock,nasdaqtrader:otherlisted,True
SMLF,SMLF,SMLF,iShares U.S. Small-Cap Equity Factor ETF,NYSE Arca,True,False,ETF,nasdaqtrader:otherlisted,True
SMLL,SMLL,SMLL,Harbor Active Small Cap ETF,NYSE Arca,True,False,ETF,nasdaqtrader:otherlisted,True
SMLV,SMLV,SMLV,State Street SPDR US Small Cap Low Volatility Index ETF,NYSE Arca,True,False,ETF,nasdaqtrader:otherlisted,True
SMMD,SMMD,SMMD,iShares Russell 2500 ETF,Cboe,True,False,ETF,nasdaqtrader:otherlisted,True
SMMT,SMMT,SMMT,Summit Therapeutics Inc.  - Common Stock,NASDAQ,False,False,stock,nasdaqtrader:nasdaqlisted,True
SMMU,SMMU,SMMU,Short Term Municipal Bond Active Exchange-Traded Fund,NYSE Arca,True,False,ETF,nasdaqtrader:otherlisted,True
SMMV,SMMV,SMMV,iShares MSCI USA Small-Cap Min Vol Factor ETF,Cboe,True,False,ETF,nasdaqtrader:otherlisted,True
SMN,SMN,SMN,ProShares UltraShort Materials,NYSE Arca,True,False,ETF,nasdaqtrader:otherlisted,True
SMOG,SMOG,SMOG,VanEck Low Carbon Energy ETF,NYSE Arca,True,False,ETF,nasdaqtrader:otherlisted,True
SMOM,SMOM,SMOM,Symmetry Panoramic Sector Momentum ETF,NASDAQ,True,False,ETF,nasdaqtrader:nasdaqlisted,True
SMOT,SMOT,SMOT,VanEck Morningstar SMID Moat ETF,Cboe,True,False,ETF,nasdaqtrader:otherlisted,True
SMOX,SMOX,SMOX,Horizon Small/Mid Cap Core Equity ETF,NYSE Arca,True,False,ETF,nasdaqtrader:otherlisted,True
SMP,SMP,SMP,"Standard Motor Products, Inc. Common Stock",NYSE,False,False,stock,nasdaqtrader:otherlisted,True
SMPL,SMPL,SMPL,The Simply Good Foods Company - Common Stock,NASDAQ,False,False,stock,nasdaqtrader:nasdaqlisted,True
SMQ,SMQ,SMQ,Tradr 1X Short Innovation 100 Monthly ETF,Cboe,True,False,ETF,nasdaqtrader:otherlisted,True
SMR,SMR,SMR,NuScale Power Corporation Class A Common Stock,NYSE,False,False,stock,nasdaqtrader:otherlisted,True
SMRF,SMRF,SMRF,"ALPS Nautilus SMR, Nuclear & Technology ETF",NYSE Arca,True,False,ETF,nasdaqtrader:otherlisted,True
SMRI,SMRI,SMRI,Bushido Capital US Equity ETF,NASDAQ,True,False,ETF,nasdaqtrader:nasdaqlisted,True
SMRT,SMRT,SMRT,"SmartRent, Inc. Class A Common Stock",NYSE,False,False,stock,nasdaqtrader:otherlisted,True
SMSI,SMSI,SMSI,"Smith Micro Software, Inc. - Common Stock",NASDAQ,False,False,stock,nasdaqtrader:nasdaqlisted,True
SMST,SMST,SMST,Defiance Daily Target 2x Short MSTR ETF,NASDAQ,True,False,ETF,nasdaqtrader:nasdaqlisted,True
SMTC,SMTC,SMTC,Semtech Corporation - Common Stock,NASDAQ,False,False,stock,nasdaqtrader:nasdaqlisted,True
SMTH,SMTH,SMTH,ALPS Smith Core Plus Bond ETF,NYSE Arca,True,False,ETF,nasdaqtrader:otherlisted,True
SMTI,SMTI,SMTI,Sanara MedTech Inc. - Common Stock,NASDAQ,False,False,stock,nasdaqtrader:nasdaqlisted,True
SMTK,SMTK,SMTK,"SmartKem, Inc. - Common Stock",NASDAQ,False,False,stock,nasdaqtrader:nasdaqlisted,True
SMU,SMU,SMU,Tradr 2X Long SMR Daily ETF,Cboe,True,False,ETF,nasdaqtrader:otherlisted,True
SMUP,SMUP,SMUP,T-REX 2X Long SMR Daily Target ETF,Cboe,True,False,ETF,nasdaqtrader:otherlisted,True
SMWB,SMWB,SMWB,Similarweb Ltd. Ordinary Shares,NYSE,False,False,stock,nasdaqtrader:otherlisted,True
SMX,SMX,SMX,SMX (Security Matters) Public Limited Company - Ordinary Shares,NASDAQ,False,False,stock,nasdaqtrader:nasdaqlisted,True
SMXT,SMXT,SMXT,Solarmax Technology Inc. - Common Stock,NASDAQ,False,False,stock,nasdaqtrader:nasdaqlisted,True
SMXWW,SMXWW,SMXWW,SMX (Security Matters) Public Limited Company - Warrant,NASDAQ,False,False,stock,nasdaqtrader:nasdaqlisted,True
SMYY,SMYY,SMYY,GraniteShares YieldBOOST SMCI ETF,NASDAQ,True,False,ETF,nasdaqtrader:nasdaqlisted,True
SMZ,SMZ,SMZ,Tradr 2X Short SMR Daily ETF,Cboe,True,False,ETF,nasdaqtrader:otherlisted,True
SN,SN,SN,"SharkNinja, Inc. Ordinary Shares",NYSE,False,False,stock,nasdaqtrader:otherlisted,True
SNA,SNA,SNA,Snap-On Incorporated Common Stock,NYSE,False,False,stock,nasdaqtrader:otherlisted,True
SNAG,SNAG,SNAG,Leverage Shares 2x Long SNAP Daily ETF,NASDAQ,True,False,ETF,nasdaqtrader:nasdaqlisted,True
SNAL,SNAL,SNAL,"Snail, Inc. - Class A Common Stock",NASDAQ,False,False,stock,nasdaqtrader:nasdaqlisted,True
SNAP,SNAP,SNAP,Snap Inc. Class A Common Stock,NYSE,False,False,stock,nasdaqtrader:otherlisted,True
SNAV,SNAV,SNAV,Mohr Sector Nav ETF,Cboe,True,False,ETF,nasdaqtrader:otherlisted,True
SNBR,SNBR,SNBR,Sleep Number Corporation - Common Stock,NASDAQ,False,False,stock,nasdaqtrader:nasdaqlisted,True
SNCY,SNCY,SNCY,"Sun Country Airlines Holdings, Inc. - Common Stock",NASDAQ,False,False,stock,nasdaqtrader:nasdaqlisted,True
SND,SND,SND,"Smart Sand, Inc. - Common Stock",NASDAQ,False,False,stock,nasdaqtrader:nasdaqlisted,True
SNDA,SNDA,SNDA,"Sonida Senior Living, Inc. Common Stock",NYSE,False,False,stock,nasdaqtrader:otherlisted,True
SNDK,SNDK,SNDK,Sandisk Corporation - Common Stock When-Issued,NASDAQ,False,False,stock,nasdaqtrader:nasdaqlisted,True
SNDL,SNDL,SNDL,SNDL Inc. - Common Shares,NASDAQ,False,False,stock,nasdaqtrader:nasdaqlisted,True
SNDQ,SNDQ,SNDQ,Tradr 2X Short SNDK Daily ETF,Cboe,True,False,ETF,nasdaqtrader:otherlisted,True
SNDR,SNDR,SNDR,"Schneider National, Inc. Common Stock",NYSE,False,False,stock,nasdaqtrader:otherlisted,True
SNDU,SNDU,SNDU,T-REX 2X Long SNDK Daily Target ETF,Cboe,True,False,ETF,nasdaqtrader:otherlisted,True
SNDX,SNDX,SNDX,"Syndax Pharmaceuticals, Inc. - Common Stock",NASDAQ,False,False,stock,nasdaqtrader:nasdaqlisted,True
SNES,SNES,SNES,"SenesTech, Inc. - Common Stock",NASDAQ,False,False,stock,nasdaqtrader:nasdaqlisted,True
SNEX,SNEX,SNEX,StoneX Group Inc. - Common Stock,NASDAQ,False,False,stock,nasdaqtrader:nasdaqlisted,True
SNFCA,SNFCA,SNFCA,Security National Financial Corporation - Class A Common Stock,NASDAQ,False,False,stock,nasdaqtrader:nasdaqlisted,True
SNGX,SNGX,SNGX,"Soligenix, Inc. - Common Stock",NASDAQ,False,False,stock,nasdaqtrader:nasdaqlisted,True
SNN,SNN,SNN,"Smith & Nephew SNATS, Inc. Common Stock",NYSE,False,False,stock,nasdaqtrader:otherlisted,True
SNOA,SNOA,SNOA,"Sonoma Pharmaceuticals, Inc. - Common Stock",NASDAQ,False,False,stock,nasdaqtrader:nasdaqlisted,True
SNOU,SNOU,SNOU,T-REX 2X Long SNOW Daily Target ETF,Cboe,True,False,ETF,nasdaqtrader:otherlisted,True
SNOV,SNOV,SNOV,FT Vest U.S. Small Cap Moderate Buffer ETF - November,Cboe,True,False,ETF,nasdaqtrader:otherlisted,True
SNOW,SNOW,SNOW,Snowflake Inc. Common Stock,NYSE,False,False,stock,nasdaqtrader:otherlisted,True
SNOY,SNOY,SNOY,YieldMax SNOW Option Income Strategy ETF,NYSE Arca,True,False,ETF,nasdaqtrader:otherlisted,True
SNPD,SNPD,SNPD,Xtrackers S&P Dividend Aristocrats Screened ETF,Cboe,True,False,ETF,nasdaqtrader:otherlisted,True
SNPE,SNPE,SNPE,Xtrackers S&P 500 Scored & Screened ETF,NYSE Arca,True,False,ETF,nasdaqtrader:otherlisted,True
SNPG,SNPG,SNPG,Xtrackers S&P 500 Growth Scored & Screened ETF,Cboe,True,False,ETF,nasdaqtrader:otherlisted,True
SNPS,SNPS,SNPS,"Synopsys, Inc. - Common Stock",NASDAQ,False,False,stock,nasdaqtrader:nasdaqlisted,True
SNSE,SNSE,SNSE,"Sensei Biotherapeutics, Inc. - Common Stock",NASDAQ,False,False,stock,nasdaqtrader:nasdaqlisted,True
SNSR,SNSR,SNSR,Global X Internet of Things ETF,NASDAQ,True,False,ETF,nasdaqtrader:nasdaqlisted,True
SNT,SNT,SNT,Senstar Technologies Corporation - Common Shares,NASDAQ,False,False,stock,nasdaqtrader:nasdaqlisted,True
SNTG,SNTG,SNTG,Sentage Holdings Inc. - Class A Ordinary Shares,NASDAQ,False,False,stock,nasdaqtrader:nasdaqlisted,True
SNTH,SNTH,SNTH,MRP SynthEquity ETF,NYSE Arca,True,False,ETF,nasdaqtrader:otherlisted,True
SNTI,SNTI,SNTI,"Senti Biosciences Holdings, Inc. - Common Stock",NASDAQ,False,False,stock,nasdaqtrader:nasdaqlisted,True
SNWV,SNWV,SNWV,"SANUWAVE Health, Inc. - Common Stock",NASDAQ,False,False,stock,nasdaqtrader:nasdaqlisted,True
SNX,SNX,SNX,TD SYNNEX Corporation Common Stock,NYSE,False,False,stock,nasdaqtrader:otherlisted,True
SNXX,SNXX,SNXX,Tradr 2X Long SNDK Daily ETF,Cboe,True,False,ETF,nasdaqtrader:otherlisted,True
SNY,SNY,SNY,Sanofi - American Depositary Shares,NASDAQ,False,False,stock,nasdaqtrader:nasdaqlisted,True
SNYR,SNYR,SNYR,Synergy CHC Corp. - Common Stock,NASDAQ,False,False,stock,nasdaqtrader:nasdaqlisted,True
SO,SO,SO,Southern Company (The) Common Stock,NYSE,False,False,stock,nasdaqtrader:otherlisted,True
SOAR,SOAR,SOAR,"Volato Group, Inc. Class A Common Stock",NYSE American,False,False,stock,nasdaqtrader:otherlisted,True
SOBO,SOBO,SOBO,South Bow Corporation Common Shares,NYSE,False,False,stock,nasdaqtrader:otherlisted,True
SOBR,SOBR,SOBR,"SOBR Safe, Inc. - Common Stock",NASDAQ,False,False,stock,nasdaqtrader:nasdaqlisted,True
SOC,SOC,SOC,Sable Offshore Corp. Common Stock,NYSE,False,False,stock,nasdaqtrader:otherlisted,True
SOCA,SOCA,SOCA,Solarius Capital Acquisition Corp. - Class A Ordinary Share,NASDAQ,False,False,stock,nasdaqtrader:nasdaqlisted,True
SOCAU,SOCAU,SOCAU,Solarius Capital Acquisition Corp. - Units,NASDAQ,False,False,stock,nasdaqtrader:nasdaqlisted,True
SOCAW,SOCAW,SOCAW,Solarius Capital Acquisition Corp. - Warrant,NASDAQ,False,False,stock,nasdaqtrader:nasdaqlisted,True
SOCL,SOCL,SOCL,Global X Social Media ETF,NASDAQ,True,False,ETF,nasdaqtrader:nasdaqlisted,True
SOEZ,SOEZ,SOEZ,Franklin Solana ETF,NYSE Arca,True,False,ETF,nasdaqtrader:otherlisted,True
SOFA,SOFA,SOFA,Direxion Daily SOFI Bull 2X ETF,NASDAQ,True,False,ETF,nasdaqtrader:nasdaqlisted,True
SOFI,SOFI,SOFI,"SoFi Technologies, Inc.  - Common Stock",NASDAQ,False,False,stock,nasdaqtrader:nasdaqlisted,True
SOFR,SOFR,SOFR,Amplify Samsung SOFR ETF,NYSE Arca,True,False,ETF,nasdaqtrader:otherlisted,True
SOFX,SOFX,SOFX,Defiance Daily Target 2X Long SOFI ETF,NASDAQ,True,False,ETF,nasdaqtrader:nasdaqlisted,True
SOGP,SOGP,SOGP,Sound Group Inc. - American Depositary Shares,NASDAQ,False,False,stock,nasdaqtrader:nasdaqlisted,True
SOHU,SOHU,SOHU,Sohu.com Limited  - American Depositary Shares,NASDAQ,False,False,stock,nasdaqtrader:nasdaqlisted,True
SOJC,SOJC,SOJC,"Southern Company (The) Series 2017B 5.25% Junior Subordinated Notes due December 1, 2077",NYSE,False,False,stock,nasdaqtrader:otherlisted,True
SOJD,SOJD,SOJD,"Southern Company (The) Series 2020A 4.95% Junior Subordinated Notes due January 30, 2080",NYSE,False,False,stock,nasdaqtrader:otherlisted,True
SOJE,SOJE,SOJE,"Southern Company (The) Series 2020C 4.20% Junior Subordinated Notes due October 15, 2060",NYSE,False,False,stock,nasdaqtrader:otherlisted,True
SOJF,SOJF,SOJF,"Southern Company (The) Series 2025A 6.50% Junior Subordinated Notes due March 15, 2085",NYSE,False,False,stock,nasdaqtrader:otherlisted,True
SOLC,SOLC,SOLC,Canary Marinade Solana ETF,NASDAQ,True,False,ETF,nasdaqtrader:nasdaqlisted,True
SOLM,SOLM,SOLM,Amplify Solana 3% Monthly Option Income ETF,Cboe,True,False,ETF,nasdaqtrader:otherlisted,True
SOLR,SOLR,SOLR,Guinness Atkinson Sustainable Energy ETF,NYSE Arca,True,False,ETF,nasdaqtrader:otherlisted,True
SOLS,SOLS,SOLS,Solstice Advanced Materials Inc. - Common Stock,NASDAQ,False,False,stock,nasdaqtrader:nasdaqlisted,True
SOLT,SOLT,SOLT,2x Solana ETF,NASDAQ,True,False,ETF,nasdaqtrader:nasdaqlisted,True
SOLV,SOLV,SOLV,Solventum Corporation Common Stock,NYSE,False,False,stock,nasdaqtrader:otherlisted,True
SOLX,SOLX,SOLX,T-REX 2X Long SOL Daily Target ETF,Cboe,True,False,ETF,nasdaqtrader:otherlisted,True
SOLZ,SOLZ,SOLZ,Solana ETF,NASDAQ,True,False,ETF,nasdaqtrader:nasdaqlisted,True
SOMN,SOMN,SOMN,Southern Company (The) 2025 Series A Corporate Units,NYSE,False,False,stock,nasdaqtrader:otherlisted,True
SON,SON,SON,Sonoco Products Company Common Stock,NYSE,False,False,stock,nasdaqtrader:otherlisted,True
SONM,SONM,SONM,"DNA X, Inc. - Common Stock",NASDAQ,False,False,stock,nasdaqtrader:nasdaqlisted,True
SONO,SONO,SONO,"Sonos, Inc. - Common Stock",NASDAQ,False,False,stock,nasdaqtrader:nasdaqlisted,True
SONY,SONY,SONY,Sony Group Corporation American Depositary Shares,NYSE,False,False,stock,nasdaqtrader:otherlisted,True
SOPA,SOPA,SOPA,Society Pass Incorporated - Common Stock,NASDAQ,False,False,stock,nasdaqtrader:nasdaqlisted,True
SOPH,SOPH,SOPH,SOPHiA GENETICS SA - Ordinary Shares,NASDAQ,False,False,stock,nasdaqtrader:nasdaqlisted,True
SOR,SOR,SOR,"Source Capital, Inc. Cmn Shs of BI",NYSE,False,False,stock,nasdaqtrader:otherlisted,True
SORA,SORA,SORA,AsiaStrategy - Ordinary Shares,NASDAQ,False,False,stock,nasdaqtrader:nasdaqlisted,True
